Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CATON CONSTRUCTION GROUP INC,774880.08,774880.08,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE DEVELOPMENT CO,790300.0,790300.0,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,CATON CONSTRUCTION GROUP INC,190000.0,190000.0,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BLYTHE DEVELOPMENT CO,100000.0,100000.0,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,3,0000930000-E,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LF),"2"" PVC SCH 40 CONDUIT",880.0,LF,CATON CONSTRUCTION GROUP INC,32.0,28160.0,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,3,0000930000-E,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LF),"2"" PVC SCH 40 CONDUIT",880.0,LF,BLYTHE DEVELOPMENT CO,36.0,31680.0,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,CATON CONSTRUCTION GROUP INC,4462730.0,4462730.0,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,BLYTHE DEVELOPMENT CO,3393269.95,3393269.95,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,2.0,ACR,CATON CONSTRUCTION GROUP INC,10000.0,20000.0,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,2.0,ACR,BLYTHE DEVELOPMENT CO,18000.0,36000.0,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,6,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,4850.0,CY,CATON CONSTRUCTION GROUP INC,52.0,252200.0,MECKLENBURG,12/19/2023,15497601.0,35.2632655,-80.8543847
C204431,"GRADING, DRAINAGE AND PAVING., GRADING, DRAINAGE, PAVING, AND WALL.",ROUNDABOUTS AT NC-115/DAVIDSON ST/POTTS ST AND AT SR-6038/GRIFFITH ST/BEATY ST AND NEW LOCATION FROM SR-6037 TO SR-6038.,6,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,4850.0,CY,BLYTHE DEVELOPMENT CO,60.0,291000.0,MECKLENBURG,12/19/2023,15857771.0,35.2632655,-80.8543847
