Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,"SMITH-ROWE, LLC",144000.0,144000.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,NJR GROUP INC,200000.0,200000.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,"SMITH-ROWE, LLC",14500.0,14500.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,NJR GROUP INC,125000.0,125000.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(20+91.04 -EL-),1.0,LS,"SMITH-ROWE, LLC",31250.0,31250.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(20+91.04 -EL-),1.0,LS,NJR GROUP INC,40000.0,40000.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,"SMITH-ROWE, LLC",137004.35,137004.35,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,NJR GROUP INC,347000.0,347000.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,"SMITH-ROWE, LLC",1.0,1.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,NJR GROUP INC,12000.0,12000.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,6,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,250.0,CY,"SMITH-ROWE, LLC",1.0,250.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,6,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,250.0,CY,NJR GROUP INC,25.0,6250.0,ROWAN,06/21/2022,4315648.0,35.6303455,-80.54384499999999
C204718,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURE.",BRIDGE #66 OVER NORFOLK SOUTHERN RAILWAY ON SR-1724 (HURLEY SCHOOL RD).,7,0134000000-E,ROADWAY ITEMS,DRAINAGE DITCH EXCAVATION,,60.0,CY,"SMITH-ROWE, LLC",18.25,1095.0,ROWAN,06/21/2022,2880726.0,35.6303455,-80.54384499999999
