Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,186000.0,186000.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,HUDSON PAVING INC,189100.0,189100.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",2,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,8.07,SMI,BARNHILL CONTRACTING CO,4130.0,33329.1,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",2,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,8.07,SMI,HUDSON PAVING INC,2400.0,19368.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",3,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1129.0,TON,BARNHILL CONTRACTING CO,30.0,33870.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",3,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1129.0,TON,HUDSON PAVING INC,28.5,32176.5,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",4,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",164861.0,SY,BARNHILL CONTRACTING CO,2.75,453367.75,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",4,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",164861.0,SY,HUDSON PAVING INC,2.12,349505.32,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",5,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,20457.0,SY,BARNHILL CONTRACTING CO,8.0,163656.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",5,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,20457.0,SY,HUDSON PAVING INC,8.5,173884.5,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",6,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,8792.0,TON,BARNHILL CONTRACTING CO,62.0,545104.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",6,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,8792.0,TON,HUDSON PAVING INC,100.0,879200.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",7,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,13503.0,TON,BARNHILL CONTRACTING CO,70.25,948585.75,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",7,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,13503.0,TON,HUDSON PAVING INC,98.75,1333421.25,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",8,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,1369.0,TON,BARNHILL CONTRACTING CO,603.0,825507.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",8,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,1369.0,TON,HUDSON PAVING INC,0.01,13.69,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",9,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,2.0,EA,BARNHILL CONTRACTING CO,1500.0,3000.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",9,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,2.0,EA,HUDSON PAVING INC,1150.0,2300.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",10,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,58.0,EA,BARNHILL CONTRACTING CO,1275.0,73950.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",10,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,58.0,EA,HUDSON PAVING INC,1950.0,113100.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",11,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,36.0,EA,BARNHILL CONTRACTING CO,1275.0,45900.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",11,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,36.0,EA,HUDSON PAVING INC,1875.0,67500.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",12,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1119.0,SF,BARNHILL CONTRACTING CO,7.86,8795.34,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",12,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1119.0,SF,HUDSON PAVING INC,6.5,7273.5,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",13,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,BARNHILL CONTRACTING CO,59000.0,59000.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",13,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,HUDSON PAVING INC,316230.0,316230.0,RICHMOND,02/20/2024,3797625.0,35.003045,-79.7848422
C204485,"MILLING, RESURFACING. AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-220 N AND S, 1 SECTION OF US-74 BUS AND 4 SECTIONS OF SECONDARY ROADS.",14,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,320.0,HR,BARNHILL CONTRACTING CO,75.0,24000.0,RICHMOND,02/20/2024,3737029.0,35.003045,-79.7848422
