Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,J T RUSSELL & SONS INC,385000.0,385000.0,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,260000.0,260000.0,DAVIDSON,11/21/2023,8547890.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1096.0,TON,J T RUSSELL & SONS INC,55.0,60280.0,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1096.0,TON,BLYTHE CONSTRUCTION INC,60.0,65760.0,DAVIDSON,11/21/2023,8547890.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,52.02,SMI,J T RUSSELL & SONS INC,3200.0,166464.0,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,52.02,SMI,BLYTHE CONSTRUCTION INC,2900.0,150858.0,DAVIDSON,11/21/2023,8547890.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,10087.0,TON,J T RUSSELL & SONS INC,33.0,332871.0,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,10087.0,TON,BLYTHE CONSTRUCTION INC,40.0,403480.0,DAVIDSON,11/21/2023,8547890.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",291271.0,SY,J T RUSSELL & SONS INC,1.65,480597.15,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",291271.0,SY,BLYTHE CONSTRUCTION INC,1.8,524287.8,DAVIDSON,11/21/2023,8547890.0,35.7748479,-80.1875065
C204906,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF NC 109, 2 SECTIONS OF NC 8 AND 11 SECTIONS OF SECONDARY ROADS",6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",272.0,SY,J T RUSSELL & SONS INC,11.0,2992.0,DAVIDSON,11/21/2023,7681069.0,35.7748479,-80.1875065
