Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,APAC ATLANTIC INC DBA HARRISON CONSTRUCTION COMPANY,3275000.0,3275000.0,BUNCOMBE,04/18/2023,27988062.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,MOUNTAIN CREEK CONTRACTORS INC,1450000.0,1450000.0,BUNCOMBE,04/18/2023,29157086.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CROWDER CONSTRUCTION COMPANY,1677530.0,1677530.0,BUNCOMBE,04/18/2023,33550660.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,480.0,SY,APAC ATLANTIC INC DBA HARRISON CONSTRUCTION COMPANY,61.0,29280.0,BUNCOMBE,04/18/2023,27988062.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,480.0,SY,MOUNTAIN CREEK CONTRACTORS INC,20.84,10003.2,BUNCOMBE,04/18/2023,29157086.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,480.0,SY,CROWDER CONSTRUCTION COMPANY,197.27,94689.6,BUNCOMBE,04/18/2023,33550660.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,3,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,50.0,SY,APAC ATLANTIC INC DBA HARRISON CONSTRUCTION COMPANY,65.0,3250.0,BUNCOMBE,04/18/2023,27988062.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,3,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,50.0,SY,MOUNTAIN CREEK CONTRACTORS INC,10.14,507.0,BUNCOMBE,04/18/2023,29157086.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,3,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,50.0,SY,CROWDER CONSTRUCTION COMPANY,71.96,3598.0,BUNCOMBE,04/18/2023,33550660.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,4,0255000000-E,ROADWAY ITEMS,GENERIC GRADING ITEM (TON),AGGREGATE FOR BACKFILL,1800.0,TON,APAC ATLANTIC INC DBA HARRISON CONSTRUCTION COMPANY,35.0,63000.0,BUNCOMBE,04/18/2023,27988062.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,4,0255000000-E,ROADWAY ITEMS,GENERIC GRADING ITEM (TON),AGGREGATE FOR BACKFILL,1800.0,TON,MOUNTAIN CREEK CONTRACTORS INC,136.49,245682.0,BUNCOMBE,04/18/2023,29157086.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,4,0255000000-E,ROADWAY ITEMS,GENERIC GRADING ITEM (TON),AGGREGATE FOR BACKFILL,1800.0,TON,CROWDER CONSTRUCTION COMPANY,25.0,45000.0,BUNCOMBE,04/18/2023,33550660.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,5,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,16.78,SMI,APAC ATLANTIC INC DBA HARRISON CONSTRUCTION COMPANY,7000.0,117460.0,BUNCOMBE,04/18/2023,27988062.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,5,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,16.78,SMI,MOUNTAIN CREEK CONTRACTORS INC,10989.08,184396.76,BUNCOMBE,04/18/2023,29157086.0,35.59313770000001,-82.4752757
C204726,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-40 FROM MILEMARKER 45.25 TO MILEMARKER 50.,5,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,16.78,SMI,CROWDER CONSTRUCTION COMPANY,6000.0,100680.0,BUNCOMBE,04/18/2023,33550660.0,35.59313770000001,-82.4752757
