Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,700000.0,700000.0,GUILFORD,04/16/2024,7150000.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,MOUNTAIN CREEK CONTRACTORS INC,456000.0,456000.0,GUILFORD,04/16/2024,9117325.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CROWDER CONSTRUCTION COMPANY,459445.0,459445.0,GUILFORD,04/16/2024,9188988.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,2,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,270.0,SY,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,60.0,16200.0,GUILFORD,04/16/2024,7150000.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,2,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,270.0,SY,MOUNTAIN CREEK CONTRACTORS INC,60.0,16200.0,GUILFORD,04/16/2024,9117325.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,2,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,270.0,SY,CROWDER CONSTRUCTION COMPANY,62.0,16740.0,GUILFORD,04/16/2024,9188988.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,3,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,129.0,TON,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,325.0,41925.0,GUILFORD,04/16/2024,7150000.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,3,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,129.0,TON,MOUNTAIN CREEK CONTRACTORS INC,300.0,38700.0,GUILFORD,04/16/2024,9117325.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,3,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,129.0,TON,CROWDER CONSTRUCTION COMPANY,300.0,38700.0,GUILFORD,04/16/2024,9188988.0,36.0899873,-79.8296743
C204921,BRIDGE REHABILITATION AND BRIDGE PRESERVATION.,I-40 EAST OF US-220 (FREEMAN MILL ROAD) TO EAST OF SR-3037/SR-4240 (EAST GATE CITY BOULEVARD).,4,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,10.0,TON,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,1000.0,10000.0,GUILFORD,04/16/2024,7150000.0,36.0899873,-79.8296743
