Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,S & C CONSTRUCTION LLC,241300.0,241300.0,Columbus,03/15/2022,5068921.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,ES WAGNER COMPANY LLC,595000.0,595000.0,Columbus,03/15/2022,5953530.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,S T WOOTEN CORPORATION,661000.0,661000.0,Columbus,03/15/2022,6622196.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,"SMITH-ROWE, LLC",354600.0,354600.0,Columbus,03/15/2022,7092007.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,R E BURNS & SONS CO INC,730000.0,730000.0,Columbus,03/15/2022,7305000.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,2,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),DESIGN & CONSTRUCTION OF BRIDGE,1.0,LS  ,S & C CONSTRUCTION LLC,3097971.2,3097971.2,Columbus,03/15/2022,5068921.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,2,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),DESIGN & CONSTRUCTION OF BRIDGE,1.0,LS  ,ES WAGNER COMPANY LLC,3511830.0,3511830.0,Columbus,03/15/2022,5953530.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,2,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),DESIGN & CONSTRUCTION OF BRIDGE,1.0,LS  ,S T WOOTEN CORPORATION,3542921.0,3542921.0,Columbus,03/15/2022,6622196.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,2,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),DESIGN & CONSTRUCTION OF BRIDGE,1.0,LS  ,"SMITH-ROWE, LLC",4730902.99,4730902.99,Columbus,03/15/2022,7092007.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,2,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),DESIGN & CONSTRUCTION OF BRIDGE,1.0,LS  ,R E BURNS & SONS CO INC,3826525.0,3826525.0,Columbus,03/15/2022,7305000.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,3,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230032 ,2.0,EA  ,S & C CONSTRUCTION LLC,23188.0,46376.0,Columbus,03/15/2022,5068921.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,3,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230032 ,2.0,EA  ,ES WAGNER COMPANY LLC,17000.0,34000.0,Columbus,03/15/2022,5953530.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,3,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230032 ,2.0,EA  ,S T WOOTEN CORPORATION,26500.0,53000.0,Columbus,03/15/2022,6622196.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,3,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230032 ,2.0,EA  ,"SMITH-ROWE, LLC",26091.49,52182.98,Columbus,03/15/2022,7092007.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,3,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230032 ,2.0,EA  ,R E BURNS & SONS CO INC,26000.0,52000.0,Columbus,03/15/2022,7305000.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,4,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230033 ,2.0,EA  ,S & C CONSTRUCTION LLC,23188.0,46376.0,Columbus,03/15/2022,5068921.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,4,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230033 ,2.0,EA  ,ES WAGNER COMPANY LLC,17000.0,34000.0,Columbus,03/15/2022,5953530.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,4,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230033 ,2.0,EA  ,S T WOOTEN CORPORATION,26500.0,53000.0,Columbus,03/15/2022,6622196.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,4,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230033 ,2.0,EA  ,"SMITH-ROWE, LLC",23153.75,46307.5,Columbus,03/15/2022,7092007.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,4,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),END BENTS STRUCTURE #230033 ,2.0,EA  ,R E BURNS & SONS CO INC,23000.0,46000.0,Columbus,03/15/2022,7305000.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,5,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),RIGHT OF WAY ACQUISTION ,8.0,EA  ,S & C CONSTRUCTION LLC,5500.0,44000.0,Columbus,03/15/2022,5068921.0,34.2548658,-78.74762079999999
C204713        ,REPLACE 3 BRIDGES AND 1 CULVERT WITH BRIDGE.,4 STRUCTURES ON SR-1928 (DOCK ROAD) IN COLUMBUS COUNTY. ,5,0000915000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (EA),RIGHT OF WAY ACQUISTION ,8.0,EA  ,ES WAGNER COMPANY LLC,5050.0,40400.0,Columbus,03/15/2022,5953530.0,34.2548658,-78.74762079999999
