Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,1200000.0,1200000.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,J T RUSSELL & SONS INC,1318000.0,1318000.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BLYTHE CONSTRUCTION INC,7000.0,7000.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,J T RUSSELL & SONS INC,290000.0,290000.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,50.0,CY,BLYTHE CONSTRUCTION INC,50.0,2500.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,50.0,CY,J T RUSSELL & SONS INC,80.0,4000.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,BLYTHE CONSTRUCTION INC,2400000.0,2400000.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,4,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,J T RUSSELL & SONS INC,650000.0,650000.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,BLYTHE CONSTRUCTION INC,10000.0,10000.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,J T RUSSELL & SONS INC,25000.0,25000.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,6,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,12900.0,SY,BLYTHE CONSTRUCTION INC,5.0,64500.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,6,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,12900.0,SY,J T RUSSELL & SONS INC,5.0,64500.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,7,0318000000-E,ROADWAY ITEMS,FND CONDIT MATL MINOR STRS,,30.0,TON,BLYTHE CONSTRUCTION INC,55.0,1650.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,7,0318000000-E,ROADWAY ITEMS,FND CONDIT MATL MINOR STRS,,30.0,TON,J T RUSSELL & SONS INC,80.0,2400.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,8,0320000000-E,ROADWAY ITEMS,FND CONDIT GEOTEXTILE,,100.0,SY,BLYTHE CONSTRUCTION INC,5.0,500.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,8,0320000000-E,ROADWAY ITEMS,FND CONDIT GEOTEXTILE,,100.0,SY,J T RUSSELL & SONS INC,6.0,600.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,9,0448200000-E,ROADWAY ITEMS,"15"" RCP CULV CLASS IV",,16.0,LF,BLYTHE CONSTRUCTION INC,130.0,2080.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,9,0448200000-E,ROADWAY ITEMS,"15"" RCP CULV CLASS IV",,16.0,LF,J T RUSSELL & SONS INC,315.0,5040.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,10,0448300000-E,ROADWAY ITEMS,"18"" RCP CULV CLASS IV",,16.0,LF,BLYTHE CONSTRUCTION INC,140.0,2240.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,10,0448300000-E,ROADWAY ITEMS,"18"" RCP CULV CLASS IV",,16.0,LF,J T RUSSELL & SONS INC,315.0,5040.0,DAVIDSON,09/20/2022,26492441.0,35.7748479,-80.1875065
C204735,PAVEMENT REHABILITATION AND BRIDGE PRESERVATION.,I-85 FROM US-29/US-52/US-70/I-85 BUS TO NORTH OF SR-2205 (OLD US-64).,11,0582000000-E,ROADWAY ITEMS,"15"" CS PIPE CULV 0.064""",,256.0,LF,BLYTHE CONSTRUCTION INC,140.0,35840.0,DAVIDSON,09/20/2022,24763704.0,35.7748479,-80.1875065
