Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,"SMITH-ROWE, LLC",653250.0,653250.0,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,700000.0,700000.0,SURRY,04/16/2024,14833476.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,VECELLIO & GROGAN INC,780000.0,780000.0,SURRY,04/16/2024,15605000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,MOUNTAIN CREEK CONTRACTORS INC,922004.0,922004.0,SURRY,04/16/2024,18651000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,"SMITH-ROWE, LLC",74300.0,74300.0,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BLYTHE CONSTRUCTION INC,240000.0,240000.0,SURRY,04/16/2024,14833476.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,VECELLIO & GROGAN INC,545000.0,545000.0,SURRY,04/16/2024,15605000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,MOUNTAIN CREEK CONTRACTORS INC,82000.0,82000.0,SURRY,04/16/2024,18651000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,1500.0,CY,"SMITH-ROWE, LLC",27.5,41250.0,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,1500.0,CY,BLYTHE CONSTRUCTION INC,27.0,40500.0,SURRY,04/16/2024,14833476.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,1500.0,CY,VECELLIO & GROGAN INC,16.5,24750.0,SURRY,04/16/2024,15605000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,3,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,1500.0,CY,MOUNTAIN CREEK CONTRACTORS INC,83.12,124680.0,SURRY,04/16/2024,18651000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,4,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,"SMITH-ROWE, LLC",1768000.0,1768000.0,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,4,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,BLYTHE CONSTRUCTION INC,2581000.0,2581000.0,SURRY,04/16/2024,14833476.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,4,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,VECELLIO & GROGAN INC,1245982.0,1245982.0,SURRY,04/16/2024,15605000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,4,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,MOUNTAIN CREEK CONTRACTORS INC,2641865.63,2641865.63,SURRY,04/16/2024,18651000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,"SMITH-ROWE, LLC",1.0,1.0,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,BLYTHE CONSTRUCTION INC,10000.0,10000.0,SURRY,04/16/2024,14833476.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,VECELLIO & GROGAN INC,15793.83,15793.83,SURRY,04/16/2024,15605000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,5,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,MOUNTAIN CREEK CONTRACTORS INC,15000.0,15000.0,SURRY,04/16/2024,18651000.0,36.3743453,-80.6770787
C204208,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGES #122 AND #126 OVER TOMS CREEK ON US-52.,6,0141000000-E,ROADWAY ITEMS,BERM DITCH CONSTRUCTION,,56.0,LF,"SMITH-ROWE, LLC",11.62,650.72,SURRY,04/16/2024,13065361.0,36.3743453,-80.6770787
