Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,"SMITH-ROWE, LLC",146250.0,146250.0,YADKIN,06/21/2022,2925738.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,DANE CONSTRUCTION INC,159345.0,159345.0,YADKIN,06/21/2022,3186987.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,EASTERN STRUCTURES LLC,162000.0,162000.0,YADKIN,06/21/2022,3254088.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,"SMITH-ROWE, LLC",14000.0,14000.0,YADKIN,06/21/2022,2925738.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,DANE CONSTRUCTION INC,12000.0,12000.0,YADKIN,06/21/2022,3186987.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,EASTERN STRUCTURES LLC,20000.0,20000.0,YADKIN,06/21/2022,3254088.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(18+34.78 -L-),1.0,LS,"SMITH-ROWE, LLC",49125.0,49125.0,YADKIN,06/21/2022,2925738.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(18+34.78 -L-),1.0,LS,DANE CONSTRUCTION INC,55000.0,55000.0,YADKIN,06/21/2022,3186987.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(18+34.78 -L-),1.0,LS,EASTERN STRUCTURES LLC,50000.0,50000.0,YADKIN,06/21/2022,3254088.0,36.2023597,-80.6770787
C204493,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #980090 OVER US-421 ON SR-1711.,4,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,450.0,CY,"SMITH-ROWE, LLC",1.0,450.0,YADKIN,06/21/2022,2925738.0,36.2023597,-80.6770787
