Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,W C ENGLISH INCORPORATED,555000.0,555000.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CONTI CIVIL LLC,725000.0,725000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,SANFORD CONTRACTORS INC,732600.0,732600.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,W C ENGLISH INCORPORATED,95000.0,95000.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,CONTI CIVIL LLC,180000.0,180000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,SANFORD CONTRACTORS INC,50000.0,50000.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(28+03.00 -L-),1.0,LS,W C ENGLISH INCORPORATED,55000.0,55000.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(28+03.00 -L-),1.0,LS,CONTI CIVIL LLC,30000.0,30000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,3,0028000000-N,ROADWAY ITEMS,TYPE I STANDARD APPR **********,(28+03.00 -L-),1.0,LS,SANFORD CONTRACTORS INC,100000.0,100000.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,4,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,600.0,CY,W C ENGLISH INCORPORATED,54.0,32400.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,4,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,600.0,CY,CONTI CIVIL LLC,32.0,19200.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,4,0036000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,600.0,CY,SANFORD CONTRACTORS INC,12.0,7200.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,5,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,W C ENGLISH INCORPORATED,560000.0,560000.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,5,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,CONTI CIVIL LLC,165000.0,165000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,5,0043000000-N,ROADWAY ITEMS,GRADING,,1.0,LS,SANFORD CONTRACTORS INC,300000.0,300000.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,6,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,W C ENGLISH INCORPORATED,10200.0,10200.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,6,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,CONTI CIVIL LLC,5000.0,5000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,6,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,SANFORD CONTRACTORS INC,100.0,100.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,7,0195000000-E,ROADWAY ITEMS,SELECT GRANULAR MATERIAL,,600.0,CY,W C ENGLISH INCORPORATED,95.0,57000.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,7,0195000000-E,ROADWAY ITEMS,SELECT GRANULAR MATERIAL,,600.0,CY,CONTI CIVIL LLC,45.0,27000.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,7,0195000000-E,ROADWAY ITEMS,SELECT GRANULAR MATERIAL,,600.0,CY,SANFORD CONTRACTORS INC,20.0,12000.0,PITT,08/16/2022,14652000.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,8,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,1100.0,SY,W C ENGLISH INCORPORATED,5.5,6050.0,PITT,08/16/2022,11095482.0,35.5589221,-77.4242972
C204376,"GRADING, DRAINAGE, PAVING, AND STRUCTURE.",BRIDGE #38 OVER THE TAR RIVER ON US-13 IN GREENVILLE.,8,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,1100.0,SY,CONTI CIVIL LLC,1.0,1100.0,PITT,08/16/2022,14528442.0,35.5589221,-77.4242972
