Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,116632.0,116632.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,253750.0,253750.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",2,0264000000-E,ROADWAY ITEMS,GENERIC GRADING ITEM (SMI),SHOULDER RECONSTRUCTION (STATE FURNISHED BORROW),38.0,SMI,BARNHILL CONTRACTING CO,3000.0,114000.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",2,0264000000-E,ROADWAY ITEMS,GENERIC GRADING ITEM (SMI),SHOULDER RECONSTRUCTION (STATE FURNISHED BORROW),38.0,SMI,FSC II LLC DBA FRED SMITH COMPANY,2500.0,95000.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,377.0,TON,BARNHILL CONTRACTING CO,101.0,38077.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,377.0,TON,FSC II LLC DBA FRED SMITH COMPANY,90.0,33930.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",4,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1"")",353.0,SY,BARNHILL CONTRACTING CO,16.0,5648.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",4,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1"")",353.0,SY,FSC II LLC DBA FRED SMITH COMPANY,15.0,5295.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",11008.0,SY,BARNHILL CONTRACTING CO,3.65,40179.2,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",11008.0,SY,FSC II LLC DBA FRED SMITH COMPANY,5.0,55040.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",1347.0,SY,BARNHILL CONTRACTING CO,10.75,14480.25,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",1347.0,SY,FSC II LLC DBA FRED SMITH COMPANY,11.0,14817.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,3782.0,SY,BARNHILL CONTRACTING CO,12.0,45384.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,3782.0,SY,FSC II LLC DBA FRED SMITH COMPANY,12.0,45384.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",8,1491000000-E,ROADWAY ITEMS,ASP CONC BASE CRS B25.0C,,125.0,TON,BARNHILL CONTRACTING CO,295.0,36875.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",8,1491000000-E,ROADWAY ITEMS,ASP CONC BASE CRS B25.0C,,125.0,TON,FSC II LLC DBA FRED SMITH COMPANY,375.0,46875.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",9,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,8878.0,TON,BARNHILL CONTRACTING CO,84.0,745752.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",9,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,8878.0,TON,FSC II LLC DBA FRED SMITH COMPANY,90.0,799020.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",10,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,14324.0,TON,BARNHILL CONTRACTING CO,62.0,888088.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",10,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,14324.0,TON,FSC II LLC DBA FRED SMITH COMPANY,65.0,931060.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",11,1526000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S4.75A,,3447.0,TON,BARNHILL CONTRACTING CO,88.0,303336.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",11,1526000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S4.75A,,3447.0,TON,FSC II LLC DBA FRED SMITH COMPANY,90.0,310230.0,DUPLIN,03/21/2023,5122900.0,34.8840095,-78.0195387
C204867,MILLING AND RESURFACING.,"1 SECTION OF NC-111, 1 SECTION OF NC-903, AND 19 SECTIONS OF SECONDARY ROADS.",12,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,1779.0,TON,BARNHILL CONTRACTING CO,650.0,1156350.0,DUPLIN,03/21/2023,4540660.0,34.8840095,-78.0195387
