Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,200000.0,200000.0,WAKE,09/17/2024,4778464.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,245000.0,245000.0,WAKE,09/17/2024,4966202.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CAROLINA SUNROCK LLC,170075.0,170075.0,WAKE,09/17/2024,4979210.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,220000.0,220000.0,WAKE,09/17/2024,4999056.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,S T WOOTEN CORPORATION,250000.0,250000.0,WAKE,09/17/2024,5085162.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,26.0,SY,BARNHILL CONTRACTING CO,212.0,5512.0,WAKE,09/17/2024,4778464.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,26.0,SY,FSC II LLC DBA FRED SMITH COMPANY,50.0,1300.0,WAKE,09/17/2024,4966202.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,26.0,SY,CAROLINA SUNROCK LLC,100.0,2600.0,WAKE,09/17/2024,4979210.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,26.0,SY,BLYTHE CONSTRUCTION INC,50.0,1300.0,WAKE,09/17/2024,4999056.0,35.8031909,-78.5660852
C204982,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-54 AND 15 SECTIONS OF SECONDARY ROADS.,2,0156000000-E,ROADWAY ITEMS,REMOVAL OF EXT ASPHALT PVMT,,26.0,SY,S T WOOTEN CORPORATION,50.0,1300.0,WAKE,09/17/2024,5085162.0,35.8031909,-78.5660852
