Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,965000.0,965000.0,YADKIN,06/18/2024,19820039.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BRANCH CIVIL INC,650000.0,650000.0,YADKIN,06/18/2024,21958585.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BLYTHE CONSTRUCTION INC,300000.0,300000.0,YADKIN,06/18/2024,19820039.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BRANCH CIVIL INC,174999.25,174999.25,YADKIN,06/18/2024,21958585.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,3,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,BLYTHE CONSTRUCTION INC,4000000.0,4000000.0,YADKIN,06/18/2024,19820039.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,3,0043000000-N,ROADWAY ITEMS,GRADING (226),,1.0,LS,BRANCH CIVIL INC,1458000.0,1458000.0,YADKIN,06/18/2024,21958585.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,4,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,BLYTHE CONSTRUCTION INC,10000.0,10000.0,YADKIN,06/18/2024,19820039.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,4,0050000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,1.0,ACR,BRANCH CIVIL INC,18100.0,18100.0,YADKIN,06/18/2024,21958585.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,5,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,750.0,CY,BLYTHE CONSTRUCTION INC,73.0,54750.0,YADKIN,06/18/2024,19820039.0,36.2023597,-80.6770787
C204935,"GRADING, DRAINAGE, PAVING, SIGNALS, AND RETAINING WALLS.",US-601 (STATE ST) FROM SR-1742 (SHARON DR) TO SR-1146 (LEE AVE).,5,0057000000-E,ROADWAY ITEMS,UNDERCUT EXCAVATION,,750.0,CY,BRANCH CIVIL INC,65.0,48750.0,YADKIN,06/18/2024,21958585.0,36.2023597,-80.6770787
