Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,"CONTI CIVIL, LLC",9410000.0,9410000.0,Pender,01/18/2022,185680442.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,BALFOUR BEATTY INFRASTRUCTURE INC,11237350.0,11237350.0,Pender,01/18/2022,224743684.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,2,0000400000-N ,ROADWAY ITEMS,CONSTRUCTION SURVEYING, ,1.0,LS  ,"CONTI CIVIL, LLC",3200000.0,3200000.0,Pender,01/18/2022,185680442.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,2,0000400000-N ,ROADWAY ITEMS,CONSTRUCTION SURVEYING, ,1.0,LS  ,BALFOUR BEATTY INFRASTRUCTURE INC,7000000.0,7000000.0,Pender,01/18/2022,224743684.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,3,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),FIELD OFFICE ,1.0,LS  ,"CONTI CIVIL, LLC",800000.0,800000.0,Pender,01/18/2022,185680442.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,3,0000900000-N ,ROADWAY ITEMS,GENERIC MISCELLANEOUS ITEM (LS),FIELD OFFICE ,1.0,LS  ,BALFOUR BEATTY INFRASTRUCTURE INC,1100000.0,1100000.0,Pender,01/18/2022,224743684.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,4,0001000000-E ,ROADWAY ITEMS,CLEARING & GRUBBING, ,130.0,LS  ,"CONTI CIVIL, LLC",30474974.27,30474974.27,Pender,01/18/2022,185680442.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,4,0001000000-E ,ROADWAY ITEMS,CLEARING & GRUBBING, ,130.0,LS  ,BALFOUR BEATTY INFRASTRUCTURE INC,40000000.0,40000000.0,Pender,01/18/2022,224743684.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,5,0008000000-E ,ROADWAY ITEMS,SUPP CLEARING & GRUBBING, ,5.0,ACR ,"CONTI CIVIL, LLC",7000.0,35000.0,Pender,01/18/2022,185680442.0,34.5170729,-77.8367282
C204553        ,"GRADING, DRAINAGE, PAVING, SIGNALS, AND STRUCTURES.",NC-417 (HAMPSTEAD BYPASS) FROM SOUTH OF NC-210 TO NORTH OF SR-1563 (SLOOP POINT LOOP RD).,5,0008000000-E ,ROADWAY ITEMS,SUPP CLEARING & GRUBBING, ,5.0,ACR ,BALFOUR BEATTY INFRASTRUCTURE INC,9500.0,47500.0,Pender,01/18/2022,224743684.0,34.5170729,-77.8367282
