Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,J T RUSSELL & SONS INC,303000.0,303000.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BLYTHE CONSTRUCTION INC,250000.0,250000.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1135.0,TON,J T RUSSELL & SONS INC,50.0,56750.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1135.0,TON,BLYTHE CONSTRUCTION INC,75.0,85125.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,45.63,SMI,J T RUSSELL & SONS INC,3200.0,146016.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,45.63,SMI,BLYTHE CONSTRUCTION INC,2800.0,127764.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,8806.0,TON,J T RUSSELL & SONS INC,32.0,281792.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,8806.0,TON,BLYTHE CONSTRUCTION INC,40.0,352240.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",383545.0,SY,J T RUSSELL & SONS INC,1.9,728735.5,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",383545.0,SY,BLYTHE CONSTRUCTION INC,2.45,939685.25,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1""-1/2"")",1300.0,SY,J T RUSSELL & SONS INC,5.1,6630.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1""-1/2"")",1300.0,SY,BLYTHE CONSTRUCTION INC,3.9,5070.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,19400.0,SY,J T RUSSELL & SONS INC,5.15,99910.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,19400.0,SY,BLYTHE CONSTRUCTION INC,6.9,133860.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,2328.0,TON,J T RUSSELL & SONS INC,60.0,139680.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,2328.0,TON,BLYTHE CONSTRUCTION INC,75.0,174600.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,9,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,35815.0,TON,J T RUSSELL & SONS INC,59.0,2113085.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,9,1523000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5C,,35815.0,TON,BLYTHE CONSTRUCTION INC,75.0,2686125.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,10,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2309.0,TON,J T RUSSELL & SONS INC,670.0,1547030.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,10,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2309.0,TON,BLYTHE CONSTRUCTION INC,705.0,1627845.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,11,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,80.0,TON,J T RUSSELL & SONS INC,200.0,16000.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,11,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,80.0,TON,BLYTHE CONSTRUCTION INC,290.0,23200.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,12,1840000000-E,ROADWAY ITEMS,MILLED RUMBLE STRIPS,,91650.0,LF,J T RUSSELL & SONS INC,0.25,22912.5,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,12,1840000000-E,ROADWAY ITEMS,MILLED RUMBLE STRIPS,,91650.0,LF,BLYTHE CONSTRUCTION INC,0.25,22912.5,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,13,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,27.0,EA,J T RUSSELL & SONS INC,1000.0,27000.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,13,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,27.0,EA,BLYTHE CONSTRUCTION INC,1375.0,37125.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,14,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,64.0,EA,J T RUSSELL & SONS INC,950.0,60800.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,14,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,64.0,EA,BLYTHE CONSTRUCTION INC,1325.0,84800.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,15,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,2205.0,SF,J T RUSSELL & SONS INC,7.65,16868.25,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,15,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,2205.0,SF,BLYTHE CONSTRUCTION INC,8.2,18081.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,16,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,J T RUSSELL & SONS INC,225000.0,225000.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,16,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,BLYTHE CONSTRUCTION INC,200000.0,200000.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,17,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,40.0,HR,J T RUSSELL & SONS INC,65.0,2600.0,DAVIDSON,04/18/2023,6185164.0,35.7748479,-80.1875065
C204871,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",2 SECTIONS OF US-64 AND 5 SECTIONS OF SECONDARY ROADS.,17,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,40.0,HR,BLYTHE CONSTRUCTION INC,55.0,2200.0,DAVIDSON,04/18/2023,7238115.0,35.7748479,-80.1875065
