Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,J T RUSSELL & SONS INC,249000.0,249000.0,Davidson,02/15/2022,5286978.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,BLYTHE CONSTRUCTION INC,250000.0,250000.0,Davidson,02/15/2022,6089216.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,BOGGS CONTRACTING INC,325000.0,325000.0,Davidson,02/15/2022,6520461.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,1,0000100000-N ,ROADWAY ITEMS,MOBILIZATION, ,1.0,LS  ,HANES CONSTRUCTION COMPANY,190000.0,190000.0,Davidson,02/15/2022,6906896.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,2,0106000000-E ,ROADWAY ITEMS,BORROW EXCAVATION, ,3915.0,CY  ,J T RUSSELL & SONS INC,35.0,137025.0,Davidson,02/15/2022,5286978.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,2,0106000000-E ,ROADWAY ITEMS,BORROW EXCAVATION, ,3915.0,CY  ,BLYTHE CONSTRUCTION INC,40.0,156600.0,Davidson,02/15/2022,6089216.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,2,0106000000-E ,ROADWAY ITEMS,BORROW EXCAVATION, ,3915.0,CY  ,BOGGS CONTRACTING INC,22.0,86130.0,Davidson,02/15/2022,6520461.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,2,0106000000-E ,ROADWAY ITEMS,BORROW EXCAVATION, ,3915.0,CY  ,HANES CONSTRUCTION COMPANY,63.75,249581.25,Davidson,02/15/2022,6906896.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,3,1220000000-E ,ROADWAY ITEMS,INCIDENTAL STONE BASE, ,1285.0,TON ,J T RUSSELL & SONS INC,0.01,12.85,Davidson,02/15/2022,5286978.0,35.7748479,-80.1875065
C204696        ,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",1 SECTION OF NC-8 AND 8 SECTIONS OF SECONDARY ROADS. ,3,1220000000-E ,ROADWAY ITEMS,INCIDENTAL STONE BASE, ,1285.0,TON ,BLYTHE CONSTRUCTION INC,70.0,89950.0,Davidson,02/15/2022,6089216.0,35.7748479,-80.1875065
