Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,108500.0,108500.0,LEE,11/15/2022,2179000.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,S T WOOTEN CORPORATION,110000.0,110000.0,LEE,11/15/2022,2205773.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BOGGS CONTRACTING INC,131000.0,131000.0,LEE,11/15/2022,2671807.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",2,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",34719.0,SY,FSC II LLC DBA FRED SMITH COMPANY,1.8,62494.2,LEE,11/15/2022,2179000.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",2,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",34719.0,SY,S T WOOTEN CORPORATION,2.9,100685.1,LEE,11/15/2022,2205773.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",2,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",34719.0,SY,BOGGS CONTRACTING INC,4.4,152763.6,LEE,11/15/2022,2671807.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",3,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,14381.0,SY,FSC II LLC DBA FRED SMITH COMPANY,7.75,111452.75,LEE,11/15/2022,2179000.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",3,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,14381.0,SY,S T WOOTEN CORPORATION,7.35,105700.35,LEE,11/15/2022,2205773.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",3,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,14381.0,SY,BOGGS CONTRACTING INC,6.5,93476.5,LEE,11/15/2022,2671807.0,35.4693744,-79.1548533
C204791,"MILLING, AND RESURFACING.","2 SECTIONS OF US-1 BUS, 2 SECTIONS OF US-15-501, 2 SECTIONS OF US-1, AND 6 SECTIONS OF SECONDARY ROADS.",4,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,8951.0,TON,FSC II LLC DBA FRED SMITH COMPANY,52.0,465452.0,LEE,11/15/2022,2179000.0,35.4693744,-79.1548533
