Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,234886.0,234886.0,MOORE,06/21/2022,4698964.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,TRIANGLE GRADING & PAVING INC,284000.0,284000.0,MOORE,06/21/2022,5689374.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,2,0001000000-E,ROADWAY ITEMS,CLEARING & GRUBBING,,36.0,LS,FSC II LLC DBA FRED SMITH COMPANY,2495000.0,2495000.0,MOORE,06/21/2022,4698964.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,2,0001000000-E,ROADWAY ITEMS,CLEARING & GRUBBING,,36.0,LS,TRIANGLE GRADING & PAVING INC,2254200.0,2254200.0,MOORE,06/21/2022,5689374.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,3,0008000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,3.0,ACR,FSC II LLC DBA FRED SMITH COMPANY,15000.0,45000.0,MOORE,06/21/2022,4698964.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,3,0008000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,3.0,ACR,TRIANGLE GRADING & PAVING INC,3200.0,9600.0,MOORE,06/21/2022,5689374.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,4,0015000000-N,ROADWAY ITEMS,SEALING ABANDONED WELLS,,5.0,EA,FSC II LLC DBA FRED SMITH COMPANY,3000.0,15000.0,MOORE,06/21/2022,4698964.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,4,0015000000-N,ROADWAY ITEMS,SEALING ABANDONED WELLS,,5.0,EA,TRIANGLE GRADING & PAVING INC,3500.0,17500.0,MOORE,06/21/2022,5689374.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,5,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,900.0,SY,FSC II LLC DBA FRED SMITH COMPANY,3.5,3150.0,MOORE,06/21/2022,4698964.0,35.3674493,-79.4703885
C204710,"CLEARING, GRUBBING, AND EROSION CONTROL.",NC-211 FROM SOUTH OF NC-73 IN WEST END TO NORTH OF SR-1241 (HOLLY GROVE SCHOOL ROAD).,5,0196000000-E,ROADWAY ITEMS,GEOTEXTILE SOIL STABILIZATION,,900.0,SY,TRIANGLE GRADING & PAVING INC,3.69,3321.0,MOORE,06/21/2022,5689374.0,35.3674493,-79.4703885
