Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,HIGHLAND PAVING CO LLC,103000.0,103000.0,BRUNSWICK,07/19/2022,2072422.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,28200.0,28200.0,BRUNSWICK,07/19/2022,2110258.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,S T WOOTEN CORPORATION,105000.0,105000.0,BRUNSWICK,07/19/2022,2123342.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,2,0106000000-E,ROADWAY ITEMS,BORROW EXCAVATION,,1005.0,CY,HIGHLAND PAVING CO LLC,16.0,16080.0,BRUNSWICK,07/19/2022,2072422.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,2,0106000000-E,ROADWAY ITEMS,BORROW EXCAVATION,,1005.0,CY,BARNHILL CONTRACTING CO,35.0,35175.0,BRUNSWICK,07/19/2022,2110258.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,2,0106000000-E,ROADWAY ITEMS,BORROW EXCAVATION,,1005.0,CY,S T WOOTEN CORPORATION,22.18,22290.9,BRUNSWICK,07/19/2022,2123342.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,392.0,TON,HIGHLAND PAVING CO LLC,82.0,32144.0,BRUNSWICK,07/19/2022,2072422.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,392.0,TON,BARNHILL CONTRACTING CO,100.0,39200.0,BRUNSWICK,07/19/2022,2110258.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,392.0,TON,S T WOOTEN CORPORATION,144.16,56510.72,BRUNSWICK,07/19/2022,2123342.0,34.0275398,-78.2020387
C204750,RESURFACING.,16 SECTIONS OF SECONDARY ROADS.,4,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,13.16,SMI,HIGHLAND PAVING CO LLC,3420.0,45007.2,BRUNSWICK,07/19/2022,2072422.0,34.0275398,-78.2020387
