Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,630001.9,630001.9,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,648742.97,648742.97,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,2,0106000000-E,ROADWAY ITEMS,BORROW EXCAVATION,,190.0,CY,FSC II LLC DBA FRED SMITH COMPANY,100.0,19000.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,2,0106000000-E,ROADWAY ITEMS,BORROW EXCAVATION,,190.0,CY,BARNHILL CONTRACTING CO,69.0,13110.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,3,0318000000-E,ROADWAY ITEMS,FND CONDIT MATL MINOR STRS,,18.0,TON,FSC II LLC DBA FRED SMITH COMPANY,75.0,1350.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,3,0318000000-E,ROADWAY ITEMS,FND CONDIT MATL MINOR STRS,,18.0,TON,BARNHILL CONTRACTING CO,80.0,1440.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,4,0320000000-E,ROADWAY ITEMS,FND CONDIT GEOTEXTILE,,50.0,SY,FSC II LLC DBA FRED SMITH COMPANY,4.5,225.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,4,0320000000-E,ROADWAY ITEMS,FND CONDIT GEOTEXTILE,,50.0,SY,BARNHILL CONTRACTING CO,11.5,575.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,5,0448200000-E,ROADWAY ITEMS,"15"" RCP CULV CLASS IV",,104.0,LF,FSC II LLC DBA FRED SMITH COMPANY,235.0,24440.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,5,0448200000-E,ROADWAY ITEMS,"15"" RCP CULV CLASS IV",,104.0,LF,BARNHILL CONTRACTING CO,160.0,16640.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,6,0448300000-E,ROADWAY ITEMS,"18"" RCP CULV CLASS IV",,8.0,LF,FSC II LLC DBA FRED SMITH COMPANY,625.0,5000.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,6,0448300000-E,ROADWAY ITEMS,"18"" RCP CULV CLASS IV",,8.0,LF,BARNHILL CONTRACTING CO,165.0,1320.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,7,0448400000-E,ROADWAY ITEMS,"24"" RCP CULV CLASS IV",,32.0,LF,FSC II LLC DBA FRED SMITH COMPANY,255.0,8160.0,EDGECOMBE,05/16/2023,12629250.0,35.8840053,-77.6536125
C204819,PAVEMENT REHABILITATION.,I-87/US-64 FROM NC-33 TO THE MARTIN COUNTY LINE.,7,0448400000-E,ROADWAY ITEMS,"24"" RCP CULV CLASS IV",,32.0,LF,BARNHILL CONTRACTING CO,195.0,6240.0,EDGECOMBE,05/16/2023,12983088.0,35.8840053,-77.6536125
