Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,2093000.0,2093000.0,MARTIN,06/21/2022,41866866.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,BARNHILL CONTRACTING CO,2294000.0,2294000.0,MARTIN,06/21/2022,45889581.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,600000.0,600000.0,MARTIN,06/21/2022,41866866.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,2,0000400000-N,ROADWAY ITEMS,CONSTRUCTION SURVEYING,,1.0,LS,BARNHILL CONTRACTING CO,1500000.0,1500000.0,MARTIN,06/21/2022,45889581.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,3,0001000000-E,ROADWAY ITEMS,CLEARING & GRUBBING,,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,3000000.0,3000000.0,MARTIN,06/21/2022,41866866.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,3,0001000000-E,ROADWAY ITEMS,CLEARING & GRUBBING,,1.0,LS,BARNHILL CONTRACTING CO,3000000.0,3000000.0,MARTIN,06/21/2022,45889581.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,4,0008000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,2.0,ACR,FSC II LLC DBA FRED SMITH COMPANY,24200.0,48400.0,MARTIN,06/21/2022,41866866.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,4,0008000000-E,ROADWAY ITEMS,SUPP CLEARING & GRUBBING,,2.0,ACR,BARNHILL CONTRACTING CO,10000.0,20000.0,MARTIN,06/21/2022,45889581.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,5,0022000000-E,ROADWAY ITEMS,UNCLASSIFIED EXCAVATION,,102500.0,CY,FSC II LLC DBA FRED SMITH COMPANY,22.0,2255000.0,MARTIN,06/21/2022,41866866.0,35.8733053,-77.1485163
C204721,"GRADING, DRAINAGE, PAVING, AND CULVERT.",SR-1142 (PRISON CAMP RD) FROM NC-903 TO SR-1182 (EAST COLLEGE RD).,5,0022000000-E,ROADWAY ITEMS,UNCLASSIFIED EXCAVATION,,102500.0,CY,BARNHILL CONTRACTING CO,10.0,1025000.0,MARTIN,06/21/2022,45889581.0,35.8733053,-77.1485163
